time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010495619661	8.24368	-6.92629	-3.0489	0.854536	0	radar	5.06874	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	8.25043	-6.91542	-3.04904	0.855716	0	lidar	2.12285e-314	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	8.25069	-6.9155	-3.04731	0.854604	0	radar	2.19855	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	8.25743	-6.90422	-3.04746	0.855812	0	lidar	2.12285e-314	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	8.25762	-6.90424	-3.04502	0.854216	0	radar	4.0684	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	8.26411	-6.89279	-3.04517	0.855422	0	lidar	2.12285e-314	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	8.26424	-6.89275	-3.04303	0.853987	0	radar	3.40792	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	8.27055	-6.88112	-3.04318	0.855195	0	lidar	2.12285e-314	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	8.27046	-6.88089	-3.03932	0.852541	0	radar	10.6922	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	8.27639	-6.86915	-3.03947	0.853734	0	lidar	2.12285e-314	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	8.27608	-6.86872	-3.03716	0.852077	0	radar	4.75743	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	8.28175	-6.85692	-3.03731	0.853259	0	lidar	2.12285e-314	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	8.28131	-6.85637	-3.0352	0.851702	0	radar	4.54996	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
1477010496289638	8.28671	-6.84455	-3.03536	0.85287	0	lidar	2.12285e-314	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	8.28609	-6.84385	-3.03228	0.850541	0	radar	9.39277	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	8.29109	-6.83223	-3.03244	0.851669	0	lidar	2.12285e-314	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	8.29024	-6.83133	-3.02946	0.849322	0	radar	10.232	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	8.29483	-6.81974	-3.02962	0.850424	0	lidar	2.12285e-314	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	8.29392	-6.81879	-3.02792	0.849026	0	radar	5.12561	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	8.29823	-6.8073	-3.02808	0.850105	0	lidar	2.12285e-314	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	8.29699	-6.80607	-3.02528	0.847725	0	radar	12.1037	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.30089	-6.79463	-3.02543	0.848776	0	lidar	2.12285e-314	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.29939	-6.79317	-3.02281	0.84644	0	radar	13.1761	8.67607	0.247512	8.7	0.25	-2.99873	0
1477010496799698	8.3029	-6.7819	-3.02297	0.847456	0	lidar	2.12285e-314	8.54916	0.247046	8.55	0.25	-2.99871	0
1477010496854669	8.30122	-6.7803	-3.02088	0.845489	0	radar	11.7619	8.44086	0.253341	8.4	0.25	-2.72872	0
1477010496909640	8.30429	-6.7692	-3.02103	0.846467	0	lidar	2.12285e-314	8.2302	0.258614	8.25	0.25	-2.72871	0
1477010496959655	8.30236	-6.76739	-3.01873	0.8442	0	radar	15.405	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
1477010497009670	8.30497	-6.75666	-3.01888	0.845124	0	lidar	2.12285e-314	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
1477010497059653	8.30283	-6.75468	-3.01665	0.842805	0	radar	17.3772	7.82213	0.149733	7.8	0.15	-3.00101	0
1477010497109637	8.30501	-6.74409	-3.0168	0.843693	0	lidar	2.12285e-314	7.63383	0.15164	7.65	0.15	-3.00099	0
1477010497164643	8.30262	-6.74192	-3.01508	0.841785	0	radar	16.5939	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
1477010497219650	8.30438	-6.73164	-3.01523	0.842626	0	lidar	2.12285e-314	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
1477010497269642	8.30172	-6.72924	-3.01398	0.841157	0	radar	16.637	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016
1477010497319635	8.30314	-6.71928	-3.01412	0.841955	0	lidar	2.12285e-314	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
1477010497374674	8.30021	-6.71667	-3.01237	0.839809	0	radar	23.2251	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
1477010497429714	8.30115	-6.70715	-3.01251	0.840547	0	lidar	2.12285e-314	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
1477010497479687	8.29818	-6.70453	-3.01209	0.839957	0	radar	16.6424	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
1477010497529660	8.29888	-6.69542	-3.01222	0.84065	0	lidar	2.12285e-314	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
1477010497579656	8.29594	-6.69284	-3.01124	0.839318	0	radar	18.6625	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
1477010497629652	8.29629	-6.68414	-3.01137	0.839962	0	lidar	2.12285e-314	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
1477010497679658	8.29313	-6.6814	-3.01117	0.839631	0	radar	18.1703	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
1477010497729664	8.29319	-6.6733	-3.01129	0.840214	0	lidar	2.12285e-314	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
1477010497779665	8.29005	-6.67059	-3.01121	0.840035	0	radar	17.7354	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
1477010497829667	8.28986	-6.66301	-3.01132	0.840567	0	lidar	2.12285e-314	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
1477010497879645	8.28691	-6.66048	-3.01176	0.841118	0	radar	16.1212	6.5527	-1.43518	6.35	-1.4	0	-3.00132
1477010497929624	8.28659	-6.65341	-3.01187	0.841605	0	lidar	2.12285e-314	6.35503	-1.55184	6.35	-1.55	0	-3.00129
1477010497984639	8.28352	-6.65079	-3.01221	0.842003	0	radar	17.116	6.33086	-1.6454	6.35	-1.65	0	-1.81769
1477010498039654	8.28309	-6.64405	-3.01231	0.84246	0	lidar	2.12285e-314	6.34356	-1.7483	6.35	-1.75	0	-1.81769
1477010498089657	8.2801	-6.64153	-3.01318	0.843564	0	radar	17.9818	6.34522	-1.96081	6.35	-1.95	0	-3.99976
1477010498139661	8.27951	-6.6354	-3.01327	0.843968	0	lidar	2.12285e-314	6.34095	-2.12276	6.35	-2.15	0	-3.99972
1477010498189661	8.27656	-6.63292	-3.01382	0.844624	0	radar	16.1736	6.3068	-2.23646	6.35	-2.25	0	-2
1477010498239662	8.27588	-6.62716	-3.01391	0.844996	0	lidar	2.12285e-314	6.34785	-2.35274	6.35	-2.35	0	-1.99998
1477010498289662	8.27297	-6.62472	-3.01472	0.845966	0	radar	16.6444	6.26272	-2.46894	6.35	-2.5	0	-3
1477010498339662	8.27218	-6.61943	-3.0148	0.846298	0	lidar	2.12285e-314	6.36265	-2.64414	6.35	-2.65	0	-3
1477010498389660	8.26945	-6.61716	-3.01625	0.848034	0	radar	18.3873	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
1477010498439659	8.26866	-6.61232	-3.01633	0.848334	0	lidar	2.12285e-314	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
1477010498489695	8.26614	-6.61025	-3.01816	0.850437	0	radar	18.7915	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
1477010498539731	8.2653	-6.60601	-3.01822	0.85069	0	lidar	2.12285e-314	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
1477010498594681	8.26298	-6.6041	-3.01949	0.852047	0	radar	12.696	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
1477010498649631	8.26216	-6.60014	-3.01955	0.852282	0	lidar	2.12285e-314	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
1477010498699664	8.25997	-6.59835	-3.02148	0.854309	0	radar	15.5432	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
1477010498749697	8.25919	-6.5948	-3.02154	0.854517	0	lidar	2.12285e-314	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
1477010498804730	8.25705	-6.59306	-3.02328	0.856248	0	radar	13.2414	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
1477010498859764	8.25627	-6.58995	-3.02333	0.856425	0	lidar	2.12285e-314	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
1477010498914716	8.25448	-6.58848	-3.02473	0.857763	0	radar	8.80735	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
1477010498969669	8.25374	-6.58563	-3.02478	0.857924	0	lidar	2.12285e-314	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
1477010499019665	8.25214	-6.58435	-3.0269	0.859903	0	radar	11.2308	7.09552	-4.55441	7	-4.5	1.00008	-3.00024
1477010499069661	8.25139	-6.58193	-3.02694	0.860032	0	lidar	2.12285e-314	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024
1477010499119665	8.25003	-6.58085	-3.02983	0.862617	0	radar	14.7219	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976
1477010499169669	8.24946	-6.57878	-3.02986	0.862731	0	lidar	2.12285e-314	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976
1477010499219655	8.24824	-6.5778	-3.03169	0.864276	0	radar	6.7264	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057
1477010499269641	8.24769	-6.57604	-3.03171	0.864369	0	lidar	2.12285e-314	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056
1477010499319639	8.2466	-6.57518	-3.03407	0.866305	0	radar	8.52313	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012
1477010499369637	8.24604	-6.57381	-3.03409	0.86637	0	lidar	2.12285e-314	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012
1477010499419647	8.2451	-6.57308	-3.03682	0.868531	0	radar	9.59914	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961
1477010499469657	8.24474	-6.57193	-3.03684	0.868592	0	lidar	2.12285e-314	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996
1477010499519643	8.24408	-6.57142	-3.03935	0.870506	0	radar	7.0451	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084
1477010499569629	8.24371	-6.57071	-3.03936	0.870534	0	lidar	2.12285e-314	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084
1477010499619634	8.24311	-6.57025	-3.04234	0.872723	0	radar	8.85076	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981
1477010499669639	8.24291	-6.56974	-3.04234	0.872748	0	lidar	2.12285e-314	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998
1477010499719637	8.24266	-6.56956	-3.04461	0.874358	0	radar	4.54541	8.03808	-6.28852	8	-6.25	1.00004	-2.00008
1477010499769635	8.24249	-6.56933	-3.04462	0.874365	0	lidar	2.12285e-314	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008
1477010499819647	8.24237	-6.56928	-3.04841	0.876988	0	radar	11.8046	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928
1477010499869660	8.24235	-6.5694	-3.0484	0.876978	0	lidar	2.12285e-314	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925
1477010499924653	8.24253	-6.56958	-3.0505	0.878372	0	radar	3.38399	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841
1477010499979646	8.24252	-6.56999	-3.0505	0.878341	0	lidar	2.12285e-314	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841
1477010500029640	8.24298	-6.5704	-3.05384	0.880518	0	radar	8.49954	8.58336	-7.15056	8.4	-7	1.0001	-3.00036
1477010500079634	8.24301	-6.57118	-3.05383	0.880464	0	lidar	2.12285e-314	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036
1477010500129657	8.24332	-6.57148	-3.05734	0.882673	0	radar	8.54609	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908
1477010500179680	8.24351	-6.57246	-3.05733	0.882614	0	lidar	2.12285e-314	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908
1477010500229651	8.24427	-6.57312	-3.06096	0.884831	0	radar	9.46957	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174
1477010500279623	8.24447	-6.57451	-3.06094	0.884742	0	lidar	2.12285e-314	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171
1477010500329631	8.24533	-6.57525	-3.06355	0.886287	0	radar	5.5	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968
1477010500379639	8.24556	-6.57687	-3.06353	0.886185	0	lidar	2.12285e-314	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968
1477010500429635	8.24674	-6.57788	-3.06834	0.888969	0	radar	15.8685	9.07758	-8.1058	8.95	-8	2.00017	-3.00024
1477010500479632	8.2471	-6.57987	-3.06831	0.888847	0	lidar	2.12285e-314	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021
1477010500529687	8.24832	-6.5809	-3.07119	0.890461	0	radar	7.27952	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781
1477010500579743	8.24873	-6.58314	-3.07116	0.890325	0	lidar	2.12285e-314	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779
1477010500634757	8.25024	-6.58441	-3.07455	0.892181	0	radar	10.273	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657
1477010500689772	8.25065	-6.58703	-3.07451	0.892018	0	lidar	2.12285e-314	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655
1477010500744749	8.25214	-6.58828	-3.07798	0.893876	0	radar	10.1184	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841
1477010500799727	8.25254	-6.59129	-3.07794	0.893684	0	lidar	2.12285e-314	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839
1477010500849738	8.25443	-6.59289	-3.08237	0.896003	0	radar	16.1096	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935
1477010500899749	8.25483	-6.59628	-3.08232	0.895783	0	lidar	2.12285e-314	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934
1477010500954757	8.25685	-6.59797	-3.08509	0.897194	0	radar	11.2864	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792
1477010501009766	8.25733	-6.60158	-3.08503	0.896963	0	lidar	2.12285e-314	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179
1477010501064712	8.25949	-6.60339	-3.08867	0.898789	0	radar	14.753	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996
1477010501119659	8.2599	-6.60743	-3.08861	0.898523	0	lidar	2.12285e-314	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993
1477010501174727	8.26225	-6.60939	-3.09271	0.900534	0	radar	17.6331	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239
1477010501229795	8.26268	-6.6138	-3.09264	0.900243	0	lidar	2.12285e-314	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391
1477010501284719	8.26514	-6.61585	-3.0957	0.901716	0	radar	15.5316	9.69256	-10.1336	9.75	-10.2	0	-2.73106
1477010501339643	8.26545	-6.62067	-3.09563	0.901388	0	lidar	2.12285e-314	9.75264	-10.3488	9.75	-10.35	0	-2.73105
1477010501389643	8.26816	-6.62294	-3.10049	0.90368	0	radar	23.3424	9.82419	-10.5024	9.8	-10.5	1	-2.99999
1477010501439644	8.26844	-6.62816	-3.10041	0.903323	0	lidar	2.12285e-314	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996
1477010501489636	8.27127	-6.63052	-3.10422	0.905085	0	radar	21.0475	9.825	-10.7525	9.85	-10.8	0	-3.00047
1477010501539628	8.27145	-6.63615	-3.10414	0.904691	0	lidar	2.12285e-314	9.85033	-10.9603	9.85	-10.95	0	-3.00048
1477010501589738	8.27451	-6.63871	-3.10633	0.905693	0	radar	20.3409	9.91881	-11.1448	9.85	-11.05	0	-1.9956
1477010501639849	8.27463	-6.6446	-3.10624	0.905276	0	lidar	2.12285e-314	9.86057	-11.1502	9.85	-11.15	0	-1.99559
1477010501694757	8.27771	-6.64718	-3.10954	0.906763	0	radar	22.7581	9.83851	-11.2795	9.85	-11.3	0	-2.73184
1477010501749666	8.27767	-6.65349	-3.10945	0.906307	0	lidar	2.12285e-314	9.83839	-11.4483	9.85	-11.45	0	-2.73182
1477010501799738	8.28089	-6.65619	-3.11265	0.907726	0	radar	24.2293	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957
1477010501849810	8.28063	-6.66294	-3.11255	0.907225	0	lidar	2.12285e-314	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569
1477010501904738	8.284	-6.66578	-3.11618	0.908812	0	radar	27.3006	9.77699	-11.9246	9.75	-11.9	0	-2.73084
1477010501959666	8.28362	-6.67293	-3.11608	0.908274	0	lidar	2.12285e-314	9.75861	-12.0491	9.75	-12.05	0	-2.73085
1477010502014733	8.28706	-6.67583	-3.11786	0.909051	0	radar	25.072	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396
1477010502069800	8.28632	-6.68347	-3.11774	0.908458	0	lidar	2.12285e-314	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396
1477010502124705	8.28984	-6.68643	-3.118	0.908584	0	radar	25.3185	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133
1477010502179611	8.28874	-6.69441	-3.11788	0.907946	0	lidar	2.12285e-314	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131
1477010502234675	8.29231	-6.69743	-3.11929	0.908559	0	radar	26.8598	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606
1477010502289740	8.29101	-6.70571	-3.11917	0.907886	0	lidar	2.12285e-314	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605
1477010502344684	8.29448	-6.70865	-3.11773	0.907306	0	radar	25.4809	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004
1477010502399628	8.29261	-6.71736	-3.11761	0.906569	0	lidar	2.12285e-314	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003
1477010502449731	8.29607	-6.72031	-3.1166	0.906163	0	radar	25.3813	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948
1477010502499834	8.29392	-6.7292	-3.11647	0.905397	0	lidar	2.12285e-314	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948
1477010502554749	8.29729	-6.73208	-3.11485	0.904731	0	radar	24.6288	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502
1477010502609665	8.29473	-6.74121	-3.11472	0.903924	0	lidar	2.12285e-314	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485
1477010502664734	8.29807	-6.74408	-3.11339	0.903377	0	radar	24.0992	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955
1477010502719804	8.29514	-6.75342	-3.11326	0.902531	0	lidar	2.12285e-314	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947
1477010502774815	8.29833	-6.75618	-3.11074	0.901472	0	radar	23.8038	7.88931	-13.1791	7.9	-13.25	-2.72673	0
1477010502829826	8.29504	-6.76563	-3.11061	0.900598	0	lidar	2.12285e-314	7.75593	-13.2425	7.75	-13.25	-2.72673	0
1477010502884773	8.29807	-6.76826	-3.10782	0.899408	0	radar	22.3436	7.52542	-13.1457	7.6	-13.25	-2.72991	0
1477010502939720	8.29441	-6.77778	-3.10768	0.898507	0	lidar	2.12285e-314	7.44992	-13.2329	7.45	-13.25	-2.72991	0
1477010502994682	8.29731	-6.78032	-3.10314	0.89654	0	radar	25.2411	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723
1477010503049644	8.29322	-6.78986	-3.10301	0.895611	0	lidar	2.12285e-314	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723
1477010503104728	8.29601	-6.79232	-3.10086	0.894663	0	radar	18.8487	6.90569	-13.1515	6.9	-13.15	-2.72312	0
1477010503159812	8.29155	-6.80192	-3.10073	0.893708	0	lidar	2.12285e-314	6.73255	-13.1364	6.75	-13.15	-2.72312	0
1477010503209733	8.2944	-6.80445	-3.09826	0.892611	0	radar	20.194	6.69426	-13.3705	6.6	-13.15	-3.00475	0
1477010503259655	8.28958	-6.81415	-3.09813	0.891627	0	lidar	2.12285e-314	6.42749	-13.1436	6.45	-13.15	-3.00472	0
1477010503309715	8.29223	-6.81651	-3.09516	0.890287	0	radar	19.0575	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786
1477010503359776	8.28724	-6.82612	-3.09503	0.8893	0	lidar	2.12285e-314	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786
1477010503414775	8.28977	-6.8284	-3.09185	0.887837	0	radar	18.4754	6.162	-13.1569	6.1	-13	-2.72732	0.909111
1477010503469774	8.28448	-6.83793	-3.09172	0.886838	0	lidar	2.12285e-314	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111
1477010503524740	8.28672	-6.83997	-3.08849	0.885332	0	radar	15.7976	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657
1477010503579706	8.28113	-6.84945	-3.08837	0.884318	0	lidar	2.12285e-314	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648
1477010503634709	8.28324	-6.85138	-3.08449	0.88247	0	radar	16.7818	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809
1477010503689712	8.27748	-6.86065	-3.08436	0.881462	0	lidar	2.12285e-314	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809
1477010503744786	8.2794	-6.86243	-3.08029	0.879482	0	radar	16.1803	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575
1477010503799861	8.27336	-6.87152	-3.08018	0.87847	0	lidar	2.12285e-314	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572
1477010503854816	8.27522	-6.87325	-3.07675	0.876763	0	radar	13.8526	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966
1477010503909771	8.26909	-6.88205	-3.07664	0.875766	0	lidar	2.12285e-314	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967
1477010503964763	8.27055	-6.88345	-3.07228	0.873542	0	radar	14.9185	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766
1477010504019755	8.26431	-6.89192	-3.07217	0.872562	0	lidar	2.12285e-314	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767
1477010504074727	8.26551	-6.89309	-3.06925	0.871029	0	radar	8.33213	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191
1477010504129699	8.25928	-6.90128	-3.06915	0.87007	0	lidar	2.12285e-314	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911
1477010504184778	8.2604	-6.90238	-3.06556	0.868145	0	radar	10.6282	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335
1477010504239858	8.25416	-6.91016	-3.06546	0.867214	0	lidar	2.12285e-314	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334
1477010504294788	8.25494	-6.91097	-3.0607	0.864595	0	radar	15.4514	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099
1477010504349718	8.24874	-6.91825	-3.06061	0.863704	0	lidar	2.12285e-314	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099
1477010504404722	8.24942	-6.91896	-3.05863	0.86257	0	radar	3.9771	4.46178	-10.9843	4.45	-10.95	0	1.81804
1477010504459726	8.24332	-6.92593	-3.05855	0.861707	0	lidar	2.12285e-314	4.4464	-10.8663	4.45	-10.85	0	1.81805
1477010504514788	8.24411	-6.92674	-3.05647	0.860501	0	radar	4.76987	4.60972	-11.1274	4.45	-10.75	0	1.81614
1477010504569850	8.23812	-6.93337	-3.05639	0.859669	0	lidar	2.12285e-314	4.43858	-10.6346	4.45	-10.65	0	1.81614
1477010504624801	8.23844	-6.93376	-3.05257	0.857401	0	radar	10.9997	4.43099	-10.4242	4.45	-10.45	0	3.6396
1477010504679752	8.23263	-6.93982	-3.0525	0.856621	0	lidar	2.12285e-314	4.44616	-10.2449	4.45	-10.25	0	3.6396
1477010504734696	8.2328	-6.94007	-3.05008	0.855135	0	radar	4.82755	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005
1477010504789641	8.22725	-6.94566	-3.05001	0.854404	0	lidar	2.12285e-314	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003
1477010504839687	8.2272	-6.94571	-3.04738	0.852742	0	radar	5.91132	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725
1477010504889733	8.2219	-6.95084	-3.04732	0.852058	0	lidar	2.12285e-314	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724
1477010504944672	8.22166	-6.95072	-3.04593	0.851155	0	radar	1.96441	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021
1477010504999612	8.21657	-6.95552	-3.04587	0.850507	0	lidar	2.12285e-314	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018
1477010505049655	8.2163	-6.95536	-3.04406	0.849316	0	radar	3.2606	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743
1477010505099699	8.21157	-6.95967	-3.04402	0.848726	0	lidar	2.12285e-314	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739
1477010505154742	8.21127	-6.95947	-3.04208	0.847425	0	radar	3.90307	5.03379	-9.03255	5	-9	0.908384	2.72514
1477010505209785	8.20682	-6.96327	-3.04204	0.846887	0	lidar	2.12285e-314	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514
1477010505264827	8.20646	-6.96302	-3.04131	0.846378	0	radar	0.914855	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168
1477010505319869	8.20234	-6.96648	-3.04127	0.845885	0	lidar	2.12285e-314	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168
1477010505374809	8.20185	-6.9661	-3.04015	0.845108	0	radar	1.91666	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024
1477010505429750	8.19806	-6.96908	-3.04012	0.844668	0	lidar	2.12285e-314	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022
1477010505484740	8.19754	-6.96867	-3.03957	0.844275	0	radar	1.00004	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852
1477010505539731	8.19409	-6.97129	-3.03954	0.843881	0	lidar	2.12285e-314	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185
1477010505594751	8.19359	-6.97089	-3.03927	0.843679	0	radar	0.688105	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753
1477010505649771	8.19043	-6.97315	-3.03924	0.843329	0	lidar	2.12285e-314	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752
1477010505704734	8.18988	-6.9727	-3.03903	0.84317	0	radar	0.77819	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194
1477010505759697	8.18708	-6.97458	-3.03901	0.842868	0	lidar	2.12285e-314	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194
1477010505814720	8.18634	-6.97395	-3.0383	0.842355	0	radar	1.8934	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613
